orgao_sup;setor;chave;id;cargo;funcao;nivel;instr;area;inst_ensino;inst_origem;car_pub;partido;cargo_ele;lid_part;exp_adm;exp_car;exp_mer;exp_soc;UF*;partido_pr;partido_ministro;indicacao;entrada;saida;perm
mapa;sda;Agro-SDA-CGAA6;ACPS;Coordenador-Geral de Agrotóxicos e Afins;FCPE;4;mestrado;agronomia;UFV;publica;SE_INT;NA;0;0;1;5;1;NA;DF;PSL;DEM;Bolsonaro;23/12/2021;NA;NA
mapa;sda;Agro-SDA-DSAIP1;GEMM;Diretor de Saúde Animal e Insumos Pecuários;DAS_FCPE;5;doutorado;veterinaria;UFV;publica;SE_INT;NA;0;0;1;3;0;NA;DF;PSL;DEM;Bolsonaro;24/01/2019;NA;NA
mapa;sda;Agro-SDA-CGTQA1;BROC;Coordenador-Geral de Trânsito e Quarentena Animal;FCPE;4;especializacao;veterinaria;UFMG;publica;SE_INT;NA;0;0;1;3;1;1;DF;PSL;DEM;Bolsonaro;04/11/2021;20/10/2021;NA
mapa;sda;Agro-SDA-CGSA2;JOCJ;Coordenador-Geral de Sanidade Animal;DAS;4;doutorado;veterinaria;UFV;publica;SE_INT;NA;0;0;1;5;1;1;DF;PSL;DEM;Bolsonaro;24/01/2019;NA;NA
mapa;sda;Agro-SDA-CGMUV1;JSRL;Coordenador-Geral de Medicamentos de Uso Veterinário;FCPE;4;mestrado;veterinaria;UFG;publica;SE_INT;NA;0;0;1;3;0;NA;DF;PSL;DEM;Bolsonaro;25/01/2019;22/04/2020;15,1
mapa;sda;Agro-SDA-CGPUV1;JSRL;Coordenador-Geral Produtos de Uso Veterinário;FCPE;4;mestrado;veterinaria;UFG;publica;SE_INT;NA;0;0;1;3;0;NA;DF;PSL;DEM;Bolsonaro;22/04/2020;07/04/2021;11,7
mapa;sda;Agro-SDA-CGPUV2;MVSL;Coordenador-Geral Produtos de Uso Veterinário;FCPE;4;mestrado;veterinaria;UFLA;publica;SE_INT;NA;0;0;1;5;0;NA;DF;PSL;DEM;Bolsonaro;04/11/2021;NA;NA
mapa;sda;Agro-SDA-DIPOV4;GLBE;Diretor de Inspeção de Produtos de Origem Vegetal;DAS;5;especializacao;agronomia;UFPR;publica;SE_INT;NA;0;0;1;1;1;NA;;PSL;DEM;Bolsonaro;30/01/2019;NA;NA
mapa;sda;Agro-SDA-CGQV6;HUCA;Coordenador-Geral de Qualidade Vegetal;FCPE;4;especializacao;agronomia;UEPG;publica;SE_INT;NA;0;0;1;1;1;1;PR;PSL;DEM;Bolsonaro;07/02/2019;NA;NA
mapa;sda;Agro-SDA-CGVB5;CAVM;Coordenador-Geral de Vinhos e Bebidas;FCPE;4;mestrado;agronomia;UFSC;publica;SE_INT;NA;0;0;1;1;0;NA;DF;PSL;DEM;Bolsonaro;07/02/2019;NA;NA
mapa;sda;Agro-SDA-DIPOA8;ALPV;Diretor de Inspeção de Produtos de Origem Animal;DAS_FCPE;5;superior;veterinaria;UFRRJ;publica;SE_INT;NA;0;0;1;3;1;NA;DF;PSL;DEM;Bolsonaro;25/01/2019;NA;NA
mapa;sda;Agro-SDA-CGCA3;JSBC;Coordenador-Geral de Controle e Avaliação;DAS;4;especializacao;veterinaria;UEL;publica;SE_INT;NA;0;0;1;3;`1;1;DF;PSL;DEM;Bolsonaro;25/01/2019;NA;NA
mapa;sda;Agro-SDA-CGI7;ALCS;Coordenador-Geral de Inspeção;FCPE;4;mestrado;veterinaria;UFBA;publica;SE_INT;NA;NA;NA;1;3;0;NA;DF;PSL;DEM;Bolsonaro;24/01/2019;NA;NA
mapa;sda;Agro-SDA-DIPOA-CGPE11;LUKI;Coordenador-Geral de Programas Especiais;FCPE;4;mestrado;veterinaria;UEL;publica;SE_INT;NA;0;0;1;1;1;NA;DF;MDB;PP;Temer;18/07/2018;NA;NA
mapa;sda;Agro-SDA-DSTE1;JLRV;Diretor de Serviços tecnicos;DAS;5;especializacao;veterinaria;UNESP;publica;SE_INT;NA;0;0;1;5;1;NA;DF;PSL;DEM;Bolsonaro;06/02/2019;NA;NA
mapa;sda;Agro-SDA-CGSVAI1;FFFE;Coordenador-Geral do Sistema de Vigilância Agropecuária Internacional ;FCPE;4;especializacao;agronomia;ESAC;privada;SE_INT;NA;0;0;1;5;0;NA;DF;PSL;DEM;Bolsonaro;07/02/2019;NA;NA
mapa;sda;Agro-SDA-DSN1;JMNO;Diretor de Suporte e Normas;DAS;5;especializacao;veterinaria;UFPB;publica;SE_INT;NA;0;0;1;3;0;NA;DF;PSL;DEM;Bolsonaro;29/01/2019;NA;NA
mapa;sda;Agro-SDA-CGIEAR1;JPAHA;Coordenador-Geral de  Inteligência Estratégia e Avaliação de Risco;FCPE_DAS;4;doutorado;veterinaria;UFMG;publica;MAG_SUP;NA;0;0;1;0;0;1;MG;PSL;DEM;Bolsonaro;07/05/2019;NA;NA
mapa;sda;Agro-SDA-CGARAN1;RESPA;Coordenador-Geral de Análise e Revisão de Atos Normativos ;DAS;4;especializacao;veterinaria;UFF;publica;SE_INT;NA;0;0;1;3;0;NA;DF;PSL;DEM;Bolsonaro;29/01/2019;NA;NA
mapa;sda;Agro-SDA-DGC1;EAME;Diretor de Gestão Corporativa;DAS;5;doutorado;relacoes internacionais;UnB;publica;EPPGG;NA;0;0;1;3;0;NA;DF;PSL;DEM;Bolsonaro;25/01/2019;NA;NA
mapa;sda;Agro-SDA-CGA1;JOBR;Coordenador-Geral de Administração;DAS;4;especializacao;administracao;AEUDF;privada;SE_INT;NA;0;0;1;3;0;NA;DF;PSL;DEM;Bolsonaro;29/01/2019;NA;NA
mapa;sda;Agro-SDA-CGOP1;FLMB;Coordenador-Geral de Operações e Projetos;DAS;4;mestrado;publicidade;UFF;publica;SVE;NA;0;0;1;3;1;NA;DF;PSL;DEM;Bolsonaro;15/03/2019;23/10/2020;19,6
mapa;sda;Agro-SDA-CGOP2;RAAB;Coordenador-Geral de Operações e Projetos;DAS;4;especializacao;computacao;União Educacional de Brasília;privada;SVE;NA;NA;NA;1;NA;1;NA;DF;PSL;DEM;Bolsonaro;23/10/2020;NA;NA
mapa;sda;Agro-SDA-CGPETI1;MALC;Coordenador-Geral de de Projetos Especiais em Tecnologia da Informação;FCPE;4;especializacao;sistemas de informacao;Centro Universitário Franciscano;privada;OUTRO;NA;0;0;1;3;1;NA;DF;PSL;DEM;Bolsonaro;04/11/2021;NA;NA
mapa;sap;Agro-SAP-S1;MACC;Secretário de Aquicultura e Pesca;DAS;6;doutorado;direito;UNIFOR;publica;SVE;PSDB;1;NA;1;NA;1;1;DF;PT;MDB;Rousseff;03/05/2016;12/05/2016;0,3
mapa;sap;Agro-SAP-S2;DFSO;Secretário de Aquicultura e Pesca;DAS;6;superior;direito;NA;NA;SVE;PRB;NA;NA;1;5;NA;NA;MA;MDB;PP;Temer;03/08/2016;09/01/2019;29,6
mapa;sap;Agro-SAP-DPOA1;CLCZ;Diretor de Planejamento e Ordenamento da Aquicultura;DAS;5;superior;agronomia;UFPR;publica;OUTRO;NA;0;0;1;5;1;1;DF;MDB;MDB;Rousseff;11/05/2016;12/05/2016;0
mapa;sap;Agro-SAP-CGPOA1;JCRAM;Coordenador-Geral de Planejamento e Ordenamento da Aquicultura;DAS;4;especializacao;engenharia de pesca;UFC;publica;SVE;NA;0;0;1;5;1;1;DF;PT;MDB;Rousseff;04/05/2016;25/01/2019;33,2
mapa;sap;Agro-SAP-DPOA2;JCRAM;Diretor de Planejamento e Ordenamento da Aquicultura;DAS;5;especializacao;engenharia de pesca;UFC;publica;SVE;NA;0;0;1;5;1;1;DF;MDB;PP;Temer;20/06/2017;NA;NA
mapa;sap;Agro-SAP-DPOP1;SESN;Diretor de Planejamento e Ordenamento da Pesca;DAS;5;especializacao;engenharia de pesca;UFC;publica;OUTRO;NA;0;0;1;5;0;NA;DF;PT;MDB;Rousseff;03/05/2016;13/05/2016;0,3
mapa;sap;Agro-SAP-DPOA3;SAPM;Diretor de Planejamento e Ordenamento da Pesca;DAS;5;tecnico;aquicultura;IFPR;publica;SVE;PP;1;0;1;3;0;NA;AC;MDB;PP;Temer;03/08/2016;29/06/2017;11
mapa;sap;Agro-SAP-CGPOP1;JBFN;Coordenador-Geral de Planejamento e Ordenamento da Pesca;DAS;4;especializacao;engenharia de pesca;UFC;publica;SVE;NA;0;0;1;3;1;NA;CE;PT;MDB;Rousseff;03/05/2016;08/08/2016;3,2
mapa;sap;Agro-SAP-CGPOP2;CLCZ;Coordenador-Geral de Planejamento e Ordenamento da Pesca;DAS;4;superior;agronomia;UFPR;publica;OUTRO;NA;0;0;1;5;1;1;DF;MDB;PP;Temer;19/10/2016;NA;NA
mapa;sap;Agro-SAP-DRMCAP1;WITR;Diretor de Registro, Monitoramento e Controle da Aquicultura e Pesca;DAS;5;superior;direito;NA;NA;OUTRO;NA;0;0;1;5;1;NA;CE;PT;MDB;Rousseff;03/05/2016;13/05/2016;0,3
mapa;sap;Agro-SAP-DRMCAP2;MCAAL;Diretor de Registro, Monitoramento e Controle da Aquicultura e Pesca;DAS;5;superior;direito;Universidade Dom Bosco;privada;OUTRO;NA;0;0;1;3;1;NA;DF;MDB;PP;Temer;14/07/2016;11/05/2017;10
mapa;sap;Agro-SAP-CGRAP1;AELF;Coordenador-Geral de Registro de Aquicultura e Pesca;DAS;4;NA;NA;NA;NA;NA;NA;0;0;1;3;NA;NA;DF;PT;MDB;Rousseff;03/05/2016;28/07/2016;2,9
mapa;sap;Agro-SAP-CGRAP2;RECVE;Coordenador-Geral de Registro de Aquicultura e Pesca;DAS;4;superior;agronomia;UnB;publica;SE_INT;NA;0;0;1;3;0;NA;DF;MDB;PP;Temer;19/10/2016;18/05/2017;7
mapa;sap;Agro-SAP-CGMCAP1;ANSCS;Coordenador-Geral de Monitoramento e Controle da Aquicultura e Pesca;DAS;4;especializacao;direito;UDF;privada;SVE;NA;0;0;1;3;1;1;DF;PT;PP;Rousseff;03/05/2016;NA;NA
mapa;sap;Agro-SAP-CGMCAP2;VIAS;Coordenador-Geral de Monitoramento e Controle da Aquicultura e Pesca;DAS;4;superior;veterinária;UFG;publica;SE_INT;NA;0;0;1;1;0;NA;DF;MDB;PP;Temer;19/10/2016;26/05/2017;7,3
mapa;sap;Agro-SAP-S3;JOSJR;Secretário de Aquicultura e Pesca;DAS;6;superior;administracao;Univali;privada;SVE;PSL;0;0;0;0;1;NA;SC;PSL;DEM;Bolsonaro;14/01/2019;NA;NA
mapa;sap;Agro-SPA-SA1;JCRAM;Secretário Adjunto;DAS;5;especializacao;engenharia de pesca;UFC;publica;SVE;NA;0;0;1;5;1;1;DF;PSL;DEM;Bolsonaro;25/01/2019;17/01/2020;11,9
mapa;sap;Agro-SAP-SA2;MMNE;Secretário Adjunto;DAS;5;especializacao;direito;Univali;privada;SVE;NA;0;0;0;0;1;NA;NA;PSL;DEM;Bolsonaro;16/03/2020;01/02/2021;10,7
mapa;sap;Agro-SAP-CGPOAD1;IVSA;Coordenador-Geral de de Planejamento, Orçamento e Administração;DAS;4;superior;administracao;Univali;privada;SVE;PSDB;0;NA;0;0;1;NA;NA;PSL;DEM;Bolsonaro;25/01/2019;27/10/2019;9,2
mapa;sap;Agro-SAP-CGPOAD2;LESP;Coordenador-Geral de de Planejamento, Orçamento e Administração;DAS;4;superior;biologia;UniCEUB;privada;SVE;NA;0;0;1;2;0;NA;DF;PSL;DEM;Bolsonaro;27/08/2019;22/04/2020;8
mapa;sap;Agro-SAP-CGAF1;LESP;Coordenador-Geral de Administração e Finanças;DAS;4;superior;biologia;UniCEUB;privada;SVE;NA;0;0;1;3;0;NA;DF;PSL;DEM;Bolsonaro;22/04/2020;28/04/2020;0,2
mapa;sap;Agro-SAP-CGAF2;WBAS;Coordenador-Geral de Administração e Finanças;DAS;4;NA;NA;NA;NA;SVE;NA;0;0;1;3;NA;NA;DF;PSL;DEM;Bolsonaro;20/05/2020;03/03/2021;9,6
mapa;sap;Agro-SAP-DODA1;MNCPE;Diretor de Ordenamento e Desenvolvimento da Aquicultura;DAS;5;doutorado;engenharia de pesca;UFRPE;publica;MAG_SUP;NA;0;0;1;0;1;NA;PE;PSL;DEM;Bolsonaro;25/01/2019;NA;NA
mapa;sap;Agro-SAP-CGODAAU1;JULSI;Coordenador-Geral de Ordenamento e Desenvolvimento da Aquicultura em Águas da União;DAS;4;superior;zootecnia;UFAL;publica;SVE;NA;NA;NA;1;3;1;NA;DF;PSL;DEM;Bolsonaro;29/01/2019;NA;NA
mapa;sap;Agro-SAP-CGODAERAU1;BRMQ;Coordenador-Geral de Ordenamento e Desenvolvimento da Aquicultura em Estabelecimentos Rurais e Áreas Urbanas;DAS;4;mestrado;veterinária;UFMG;publica;SVE;NA;0;0;0;0;1;NA;MG;PSL;DEM;Bolsonaro;25/01/2019;06/12/2021;34,9
mapa;sap;Agro-SAP-CGODCPA1;BRMQ;Coordenador-Geral de Ordenamento e Desenvolvimento da Cadeia Produtiva da Aquicultura;DAS;4;mestrado;veterinária;UFMG;publica;SVE;NA;0;0;1;3;1;NA;DF;PSL;DEM;Bolsonaro;06/12/2021;NA;NA
mapa;sap;Agro-SAP-DPOP2;JAGUN;Diretor de Planejamento e Ordenamento da Pesca;DAS;5;especializacao;tecnologia de alimentos;UTFPR;publica;SVE;NA;0;0;0;0;1;NA;NA;PSL;DEM;Bolsonaro;06/02/2019;31/03/2020;14
mapa;sap;Agro-SAP-CGPM1;ERBO;Coordenador-Geral da da Pesca Marinha;DAS;4;superior;engenharia de pesca;UFRA;publica;SVE;NA;0;0;1;3;1;1;DF;PSL;DEM;Bolsonaro;25/01/2019;NA;NA
mapa;sap;Agro-SAP-CGODPC1;JBFN;Coordenador-Geral de Ordenamento e Desenvolvimento da Pesca Continental;DAS;4;especializacao;engenharia de pesca;UFC;publica;SVE;NA;0;0;1;3;1;NA;NA;PSL;DEM;Bolsonaro;12/02/2019;25/06/2019;4,4
mapa;sap;Agro-SAP-CGODPC2;ALAG;Coordenador-Geral de Ordenamento e Desenvolvimento da Pesca Continental;DAS;4;doutorado;oceanografia;FURG;publica;MAG_SUP;NA;0;0;1;0;0;1;RN;PSL;DEM;Bolsonaro;26/07/2019;23/07/2020;12,1
mapa;sap;Agro-SAP-CGODPC3;RIAC;Coordenador-Geral de Ordenamento e Desenvolvimento da Pesca Continental;DAS;4;doutorado;engenharia de pesca;UFRA;publica;SVE;NA;0;0;1;3;0;NA;DF;PSL;DEM;Bolsonaro;22/07/2020;17/12/2020;4,9
mapa;sap;Agro-SAP-DRMAP1;CGOLI;Diretor de Registro e Monitoramento de Aquicultura e Pesca;DAS;5;NA;NA;NA;NA;OUTRO;NA;NA;NA;1;5;NA;NA;DF;PSL;DEM;Bolsonaro;25/01/2019;08/07/2020;17,7
mapa;sap;Agro-SAP-DRMAP2;COAV;Diretor de Registro e Monitoramento de Aquicultura e Pesca;DAS;5;NA;NA;NA;NA;SVE;NA;0;0;0;0;NA;NA;NA;PSL;DEM;Bolsonaro;05/10/2020;07/06/2021;8,2
mapa;sap;Agro-SAP-DODP2;COAV;Diretor de Ordenamento e Desenvolvimento da Pesca;DAS;5;NA;NA;NA;NA;SVE;NA;0;0;1;5;NA;NA;DF;PSL;DEM;Bolsonaro;07/06/2021;25/10/2021;4,7
mapa;sap;Agro-SAP-CGRAP3;HEGAL;Coordenador-Geral de Registro de Aquicultura e Pesca;DAS;4;superior;direito;UNIEURO;privada;SVE;NA;0;0;1;5;0;NA;DF;PSL;DEM;Bolsonaro;25/01/2019;10/01/2020;11,7
mapa;sap;Agro-SAP-CGRAP4;JUSIA;Coordenador-Geral de Registro de Aquicultura e Pesca;DAS_FCPE;4;mestrado;engenharia de pesca;UFRA;publica;OUTRO;NA;0;0;1;0;0;NA;DF;PSL;DEM;Bolsonaro;23/03/2020;NA;NA
mapa;sap;Agro-SAP-CGMAP1;MANLO;Coordenador-Geral de Monitoramento de Aquicultura e Pesca;DAS;4;especializacao;contabeis;UPIS;privada;SVE;NA;0;0;0;0;1;NA;NA;PSL;DEM;Bolsonaro;29/04/2019;08/07/2020;14,5
mapa;sap;Agro-SAP-CGMAP2;ALAG;Coordenador-Geral de Monitoramento de Aquicultura e Pesca;DAS;4;doutorado;oceanografia;FURG;publica;MAG_SUP;NA;0;0;1;3;0;1;DF;PSL;DEM;Bolsonaro;23/07/2020;17/11/2020;3,9
mapa;sap;Agro-SAP-CGMAP3;NIPP;Coordenador-Geral de Monitoramento de Aquicultura e Pesca;DAS;4;mestrado;zootecnia;UNESP;publica;SVE;NA;0;0;0;0;1;1;NA;PSL;DEM;Bolsonaro;18/11/2020;08/09/2021;9,8
mapa;sap;Agro-SAP-SA3;JAGUN;Secretário Adjunto;DAS;5;especializacao;tecnologia de alimentos;UTFPR;publica;SVE;NA;0;0;1;5;1;NA;DF;PSL;DEM;Bolsonaro;30/03/2021;NA;NA
mapa;sap;Agro-SAP-CGAF3;JOEM;Coordenador-Geral de Administração e Finanças;DAS;4;especializacao;contabeis;Centro de Ensino Unificado de Brasilia;privada;SVE;NA;0;0;1;0;0;1;DF;PSL;DEM;Bolsonaro;12/04/2021;NA;NA
mapa;sap;Agro-SAP-DODP1;ALAG;Diretor de Ordenamento e Desenvolvimento da Pesca;DAS;5;doutorado;oceanografia;FURG;publica;MAG_SUP;NA;0;0;1;3;0;1;DF;PSL;DEM;Bolsonaro;17/11/2020;26/05/2021;6,3
mapa;sap;Agro-SAP-CGPC1;RIAC;Coordenador-Geral da Pesca Continental;DAS;4;doutorado;engenharia de pesca;UFRA;publica;SVE;NA;0;0;1;3;0;NA;DF;PSL;DEM;Bolsonaro;23/02/2021;NA;NA
mapa;sap;Agro-SAP--DRMFAP1;NIPP;Diretor de Registro, Monitoramento e Fomento de Aquicultura e Pesca;DAS;5;mestrado;zootecnia;UNESP;publica;SVE;NA;0;0;1;3;1;1;DF;PSL;DEM;Bolsonaro;08/09/2021;NA;NA
mapa;sap;Agro-SAP-CGMAP4;MDCAZ;Coordenador-Geral de Monitoramento de Aquicultura e Pesca;DAS;4;especializacao;engenharia de pesca;UFRA;publica;SVE;NA;0;0;1;3;1;NA;DF;PSL;DEM;Bolsonaro;04/11/2021;NA;NA
mapa;sap;Agro-SAP-CGIF1;FAMSI;Coordenador-Geral de Infraestrutura e Fomento;DAS;4;superior;engenharia civil;IESPLAN;privada;SVE;NA;0;0;1;3;1;NA;DF;PSL;DEM;Bolsonaro;04/11/2021;NA;NA
mapa;saf;Agro-SAF-S1;FHKS;Secretário de Agricultura Familiar e Cooperativismo;DAS;6;especializacao;engenharia florestal;UFSM;publica;SVE;NA;0;0;1;NA;1;1;NA;PSL;DEM;Bolsonaro;25/01/2019;01/07/2021;29,6
mapa;saf;Agro-SAF-SA1;MCAAL;Secretário Adjunto;DAS;5;superior;direito;Universidade Dom Bosco;privada;OUTRO;NA;0;0;1;3;1;NA;DF;PSL;DEM;Bolsonaro;26/07/2019;NA;NA
mapa;saf;Agro-SAF-CGAF1;ECFSA;Coordenador-Geral de Administração e Finanças;DAS;4;superior;fisioterapia;FARPLAC;privada;SVE;SOL;0;0;1;3;1;NA;DF;PSL;DEM;Bolsonaro;15/02/2019;04/11/2021;33,1
mapa;saf;Agro-SAF-DATER1;PAAPE;Diretor de  Assistência Técnica e Extensão Rural ;DAS;5;doutorado;agronomia;UFRRJ;publica;VINC;NA;0;0;1;5;0;1;DF;PSL;DEM;Bolsonaro;02/01/2020;22/04/2020;3,7
mapa;saf;Agro-SAF-CGPA1;SOLIM;Coordenador-Geral de Programas de ATER;DAS;4;especializacao;engenharia florestal;UFRPE;publica;OUTRO;PP;0;0;1;5;0;1;NA;PSL;DEM;Bolsonaro;14/02/2019;31/07/2019;5,6
mapa;saf;Agro-SAF-CGPA2;CRBR;Coordenador-Geral de Programas de ATER;DAS;4;especializacao;direito;UPF;privada;SVE;NA;0;0;1;3;1;0;RS;PSL;DEM;Bolsonaro;31/07/2019;23/03/2020;7,9
mapa;saf;Agro-SAF-CGEC1;ROOF;Coordenador-Geral de Educação no Campo;DAS;4;especializacao;agronomia;UFMT;publica;VINC;PSDB;0;0;1;3;1;NA;DF;PSL;DEM;Bolsonaro;22/02/2019;24/07/2019;5,1
mapa;saf;Agro-SAF-CGEC2;MJSME;Coordenador-Geral de Educação no Campo;DAS;4;especializacao;agronomia;UFS;publica;OUTRO;NA;0;0;1;3;1;NA;DF;PSL;DEM;Bolsonaro;07/08/2019;23/03/2020;7,6
mapa;saf;Agro-SAF-DCAM1;MAMDL;Diretor de Cooperativismo e Acesso a Mercados;DAS;5;superior;veterinaria;Universidade Luterana do Rio Grande do Sul;privada;SVE;MDB;0;0;1;3;1;NA;RS;PSL;DEM;Bolsonaro;25/01/2019;NA;NA
mapa;saf;Agro-SAF-CGC1;KLSS;Coordenador-Geral de Cooperativismo;DAS;4;mestrado;agronomia;UFSC;publica;SE_INT;NA;0;0;1;3;0;1;DF;PSL;DEM;Bolsonaro;13/02/2019;22/11/2019;9,4
mapa;saf;Agro-SAF-CGC2;FPRI;Coordenador-Geral de Cooperativismo;DAS;4;especializacao;administracao;INESC;privada;SVE;PSDB;0;0;1;3;0;NA;DF;PSL;DEM;Bolsonaro;22/11/2019;31/05/2021;18,5
mapa;saf;Agro-SAF-CGAM1;MSRO;Coordenador-Geral de Acesso a Mercados;DAS;4;especializacao;direito;Faculdade Dom Alberto;privada;SVE;NA;0;0;1;NA;0;1;RS;PSL;DEM;Bolsonaro;29/04/2019;NA;NA
mapa;saf;Agro-SAF-DEP1;AMJR;Diretor de Estruturação Produtiva;DAS;5;especializacao;agronomia;UnB;publica;SVE;PSC;0;0;1;0;1;1;DF;PSL;DEM;Bolsonaro;25/01/2019;21/02/2020;13,1
mapa;saf;Agro-SAF-CGE1;HUTF;Coordenador-Geral de Extrativismo;DAS;4;NA;NA;NA;NA;SVE;NA;0;0;0;0;NA;NA;NA;PSL;DEM;Bolsonaro;04/02/2019;15/02/2019;0,4
mapa;saf;Agro-SAF-CGAEPF1;HUTF;Coordenador-Geral de Apoio à Estruturação da Produção Familiar;DAS;4;NA;NA;NA;NA;SVE;NA;0;0;1;3;NA;NA;NA;PSL;DEM;Bolsonaro;15/02/2019;31/07/2019;5,5
mapa;saf;Agro-SAF-CGAEPF2;APBJ;Coordenador-Geral de Apoio à Estruturação da Produção Familiar;DAS;4;especializacao;direito;UniCEUB;privada;SVE;NA;0;0;1;3;1;NA;DF;PSL;DEM;Bolsonaro;31/07/2019;03/12/2021;28,5
mapa;saf;Agro-SAF-CGE2;MARPV;Coordenador-Geral de Extrativismo;DAS_FCPE;4;mestrado;agronomia;UnB;publica;VINC;NA;0;0;1;3;0;NA;DF;PSL;DEM;Bolsonaro;15/02/2019;NA;NA
mapa;saf;Agro-SAF-CGPFI1;JPRC;Coordenador-Geral de Projetos de Fomento e Infraestrutura;DAS;4;especializacao;direito;Centro Universitário do DF;privada;SVE;NA;0;0;1;NA;0;NA;DF;PSL;DEM;Bolsonaro;29/01/2019;14/06/2021;28,9
mapa;saf;Agro-SAF-DGCF1;CEMF;Diretor de Gestão do Crédito Fundiário;DAS;5;especializacao;biologia;Unimontes;publica;OUTRO;PPS;0;0;1;3;0;NA;NA;PSL;DEM;Bolsonaro;25/01/2019;NA;NA
mapa;saf;Agro-SAF-CGCF1;ABSF;Coordenador-Geral de Crédito Fundiário;DAS;4;superior;direito;Faculdade São Francisco;privada;SVE;NA;0;0;1;1;0;NA;NA;PSL;DEM;Bolsonaro;15/02/2019;NA;NA
mapa;saf;Agro-SAF-CGFT1;HERP;Coordenador-Geral do Fundo de Terras;FCPE;4;mestrado;engenharia de materiais;UFCG;publica;VINC;NA;0;0;1;1;1;NA;NA;PSL;DEM;Bolsonaro;25/01/2019;NA;NA
mapa;saf;Agro-SAF-DDC1;PAAPE;Diretor de Desenvolvimento Comunitário;DAS;5;doutorado;agronomia;UFRRJ;publica;VINC;NA;0;0;1;5;0;1;DF;PSL;DEM;Bolsonaro;22/04/2020;04/11/2021;18,7
mapa;saf;Agro-SAF-CGDA1;CRBR;Coordenador-Geral de Desenvolvimento de Assentamentos;DAS;4;especializacao;direito;UPF;privada;SVE;NA;0;0;1;3;1;0;DF;PSL;DEM;Bolsonaro;23/03/2020;04/11/2021;19,7
mapa;saf;Agro-SAF-CGPATER1;MJSME;Coordenador-Geral de Programas de Assistência Técnica e Extensão Rural;DAS_FCPE;4;especializacao;agronomia;UFS;publica;OUTRO;NA;0;0;1;3;1;NA;DF;PSL;DEM;Bolsonaro;23/03/2020;NA;NA
mapa;saf;Agro-SAF-DEP2;JOPA;Diretor de Estruturação Produtiva;DAS;5;NA;NA;NA;NA;SVE;MDB;1;NA;1;5;NA;NA;NA;PSL;DEM;Bolsonaro;21/02/2020;04/06/2021;15,6
mapa;saf;Agro-SAF-DEP3;ABJO;Diretor de Estruturação Produtiva;DAS;5;mestrado;agronomia;UNESP;publica;VINC;NA;0;0;1;3;1;1;DF;PSL;DEM;Bolsonaro;29/04/2021;29/11/2021;7,1
mapa;saf;Agro-SAF-CGPFI2;GAAA;Coordenador-Geral de Projetos de Fomento e Infraestrutura;DAS;4;especializacao;administracao;Universidade Caxias do Sul;privada;SVE;MDB;0;0;1;3;1;NA;NA;PSL;DEM;Bolsonaro;24/06/2021;04/11/2021;4,4
mapa;saf;Agro-SAF-S2;CHHA;Secretário de Agricultura Familiar e Cooperativismo;DAS;6;superior;veterinaria;UFG;publica;SVE;PRB;1;1;1;5;0;1;DF;PSL;DEM;Bolsonaro;01/07/2021;02/12/2021;5,1
mapa;saf;Agro-SAF-CGAF2;CESF;Coordenador-Geral de Administração e Finanças;DAS;4;NA;NA;NA;NA;SE_INT;NA;0;0;1;3;NA;NA;DF;PSL;DEM;Bolsonaro;04/11/2021;NA;NA
mapa;saf;Agro-SAF-CGCPI1;FPRI;Coordenador-Geral de de Celebração de Parcerias Institucionais;DAS;4;especializacao;administracao;INESC;privada;SVE;PSDB;0;0;1;3;0;NA;DF;PSL;DEM;Bolsonaro;04/11/2021;NA;NA
mapa;saf;Agro-SAF-DATER2;PAAPE;Diretor de  Assistência Técnica e Extensão Rural ;DAS;5;doutorado;agronomia;UFRRJ;publica;VINC;NA;0;0;1;5;0;1;DF;PSL;DEM;Bolsonaro;04/11/2021;NA;NA
mapa;saf;Agro-SAF-CGGS1;JCMJ;Coordenador-Geral do Garantia-Safra;DAS;4;superior;agronomia;UFBA;publica;SVE;NA;0;0;1;3;1;1;DF;PSL;DEM;Bolsonaro;04/11/2021;NA;NA
mapa;saf;Agro-SAF-CGC3;FADS;Coordenador-Geral de Cooperativismo;DAS;4;tecnico;agropecuaria;Escola Agrotécnica Federal;publica;SVE;NA;0;0;1;3;0;1;DF;PSL;DEM;Bolsonaro;31/05/2021;NA;NA
mapa;saf;Agro-SAF-CGCNAF1;GAAA;Coordenador-Geral do Cadastro Nacional da Agricultura Familiar;DAS;4;especializacao;administracao;Universidade Caxias do Sul;privada;SVE;MDB;0;0;1;3;1;NA;DF;PSL;DEM;Bolsonaro;04/11/2021;NA;NA
mapa;saf;Agro-SAF-CGIP1;CRBR;Coordenador-Geral de Inclusão Produtiva;DAS;4;especializacao;direito;UPF;privada;SVE;NA;0;0;1;3;1;0;DF;PSL;DEM;Bolsonaro;04/11/2021;NA;NA
mapa;sdi;Agro-SDI-S1;FESC;Secretário de inovação, Desenvolvimento Rural e Irrigação / de Inovação, Desenvolvimento Sustentável e Irrigação;DAS;6;especializacao;direito;Universidade Dom Bosco;privada;OUTRO;NA;0;0;1;NA;0;NA;DF;PSL;DEM;Bolsonaro;25/01/2019;NA;NA
